SUMLEV,REGION,DIVISION,state,county,Stname,ctyname,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,NPOPCHG_2010,NPOPCHG_2011,Births2010,Births2011,Deaths2010,Deaths2011,NATURALINC2010,NATURALINC2011,INTERNATIONALMIG2010,INTERNATIONALMIG2011,DOMESTICMIG2010,DOMESTICMIG2011,NETMIG2010,NETMIG2011,RESIDUAL2010,RESIDUAL2011,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,Rbirth2011,Rdeath2011,RNATURALINC2011,RINTERNATIONALMIG2011,RDOMESTICMIG2011,RNETMIG2011
050,3,6,47,131,Tennessee,Obion County,31807,31807,31824,31790,17,-34,86,347,96,407,-10,-60,11,41,19,-13,30,28,-3,-2,461,461,461,10.909548213,12.795925425,-1.886377213,1.2890244286,-0.408715063,0.8803093659
050,3,6,47,133,Tennessee,Overton County,22083,22083,22104,22169,21,65,56,231,72,289,-16,-58,1,3,38,120,39,123,-2,0,286,286,286,10.435253992,13.055361055,-2.620107063,0.1355227791,5.4209111648,5.5564339439
050,3,6,47,135,Tennessee,Perry County,7915,7915,7935,7898,20,-37,23,104,17,96,6,8,0,0,15,-46,15,-46,-1,1,123,123,123,13.137118676,12.126571086,1.0105475905,0,-5.810648645,-5.810648645
050,3,6,47,137,Tennessee,Pickett County,5077,5077,5074,5122,-3,48,10,37,4,50,6,-13,1,4,-9,56,-8,60,-1,1,74,74,74,7.2577481365,9.8077677521,-2.550019616,0.7846214202,10.984699882,11.769321302
050,3,6,47,139,Tennessee,Polk County,16825,16825,16832,16779,7,-53,43,173,59,210,-16,-37,2,8,21,-21,23,-13,0,-3,244,244,244,10.294248907,12.495909077,-2.201660171,0.4760346315,-1.249590908,-0.773556276
050,3,6,47,141,Tennessee,Putnam County,72321,72321,72567,72958,246,391,241,943,174,674,67,269,50,167,129,-41,179,126,0,-4,2715,2715,2715,12.959972513,9.263013228,3.6969592853,2.2951382924,-0.563477066,1.7316612266
050,3,6,47,143,Tennessee,Rhea County,31809,31809,31846,32079,37,233,90,378,90,348,0,30,2,12,37,192,39,204,-2,-1,924,924,924,11.826359014,10.887759093,0.9385999218,0.3754399687,6.0070394994,6.3824794681
050,3,6,47,145,Tennessee,Roane County,54181,54181,54100,53838,-81,-262,119,466,170,668,-51,-202,4,16,-31,-73,-27,-57,-3,-3,646,646,646,8.6345865219,12.377475958,-3.742889437,0.29646649,-1.352628361,-1.056161871
050,3,6,47,147,Tennessee,Robertson County,66283,66283,66490,67106,207,616,246,988,133,549,113,439,33,123,62,58,95,181,-1,-4,703,703,703,14.790862002,8.2188089464,6.5720530555,1.8413724962,0.8682894697,2.7096619659
050,3,6,47,149,Tennessee,Rutherford County,262604,262604,263769,268921,1165,5152,908,3628,341,1452,567,2176,102,298,484,2652,586,2950,12,26,5109,5109,5109,13.621430851,5.4515759635,8.1698548875,1.1188496123,9.9570106441,11.075860256
050,3,6,47,151,Tennessee,Scott County,22228,22228,22227,22160,-1,-67,66,262,73,269,-7,-7,0,1,7,-61,7,-60,-1,0,264,264,264,11.805258296,12.120665961,-0.315407664,0.0450582378,-2.748552504,-2.703494266
050,3,6,47,153,Tennessee,Sequatchie County,14112,14112,14127,14346,15,219,39,150,35,152,4,-2,2,7,10,216,12,223,-1,-2,188,188,188,10.536297545,10.676781512,-0.140483967,0.4916938854,15.172268465,15.66396235
050,3,6,47,155,Tennessee,Sevier County,89889,89887,90150,91466,263,1316,270,1092,208,850,62,242,28,102,176,967,204,1069,-3,5,982,982,982,12.025372214,9.3604087746,2.6649634393,1.1232490529,10.648841512,11.772090565
050,3,6,47,157,Tennessee,Shelby County,927644,927644,928930,935088,1286,6158,3543,14217,1843,7535,1700,6682,424,1581,-844,-2076,-420,-495,6,-29,18329,18329,18328,15.254144542,8.0846858775,7.169458664,1.6963355504,-2.227446301,-0.531110751
050,3,6,47,159,Tennessee,Smith County,19166,19166,19150,19150,-16,0,49,194,49,210,0,-16,2,7,-17,9,-15,16,-1,0,159,159,159,10.130548303,10.966057441,-0.835509138,0.365535248,0.4699738903,0.8355091384
050,3,6,47,161,Tennessee,Stewart County,13324,13324,13343,13186,19,-157,31,126,39,169,-8,-43,2,-1,24,-113,26,-114,1,0,92,92,92,9.4990387877,12.740774247,-3.241735459,-0.075389197,-8.51897923,-8.594368427
050,3,6,47,163,Tennessee,Sullivan County,156823,156823,156855,157419,32,564,388,1558,438,1731,-50,-173,14,39,78,703,92,742,-10,-5,2631,2631,2631,9.9149150105,11.015865137,-1.100950126,0.2481910689,4.4738031145,4.7219941834
050,3,6,47,165,Tennessee,Sumner County,160645,160645,161316,163686,671,2370,487,1964,327,1314,160,650,35,126,472,1590,507,1716,4,4,1252,1252,1252,12.08607947,8.0861040855,3.9999753848,0.7753798438,9.784555172,10.559935016
050,3,6,47,167,Tennessee,Tipton County,61081,61081,61157,61293,76,136,191,775,119,531,72,244,8,15,-3,-121,5,-106,-1,-2,962,962,962,12.658227848,8.6729277256,3.9853001225,0.2449979584,-1.976316864,-1.731318906
050,3,6,47,169,Tennessee,Trousdale County,7870,7870,7870,7816,0,-54,21,88,10,80,11,8,0,0,-10,-62,-10,-62,-1,0,130,130,130,11.220196353,10.200178503,1.0200178503,0,-7.90513834,-7.90513834
050,3,6,47,171,Tennessee,Unicoi County,18313,18313,18274,18280,-39,6,38,157,68,265,-30,-108,6,28,-14,87,-8,115,-1,-1,405,405,405,8.5900311867,14.499097226,-5.909066039,1.5319800843,4.7600809761,6.2920610603
050,3,6,47,173,Tennessee,Union County,19109,19109,19088,19200,-21,112,51,205,52,188,-1,17,1,6,-21,88,-20,94,0,1,152,152,152,10.708315921,9.8203092353,0.8880066862,0.3134141245,4.5967404931,4.9101546176
050,3,6,47,175,Tennessee,Van Buren County,5548,5548,5545,5483,-3,-62,10,49,6,33,4,16,0,0,-6,-78,-6,-78,-1,0,94,94,94,8.8864708016,5.9847660501,2.9017047515,0,-14.14581066,-14.14581066
050,3,6,47,177,Tennessee,Warren County,39839,39839,39857,39927,18,70,119,483,118,427,1,56,10,38,9,-22,19,16,-2,-2,580,580,580,12.107690765,10.703900531,1.4037902336,0.9525719442,-0.55148902,0.4010829239
050,3,6,47,179,Tennessee,Washington County,122979,122979,123358,124353,379,995,343,1340,293,1169,50,171,26,96,302,730,328,826,1,-2,4649,4649,4649,10.819059307,9.4384181566,1.3806411504,0.7750967862,5.8939651449,6.669061931
050,3,6,47,181,Tennessee,Wayne County,17021,17021,17001,16951,-20,-50,35,143,54,199,-19,-56,2,10,-1,-3,1,7,-2,-1,2140,2140,2140,8.4236569274,11.722431668,-3.298774741,0.589066918,-0.176720075,0.4123468426
050,3,6,47,183,Tennessee,Weakley County,35021,35021,35008,34980,-13,-28,98,400,103,357,-5,43,3,13,-10,-84,-7,-71,-1,0,2244,2244,2244,11.430530948,10.201748871,1.2287820769,0.3714922558,-2.400411499,-2.028919243
050,3,6,47,185,Tennessee,White County,25841,25841,25862,26149,21,287,64,264,78,306,-14,-42,6,29,32,299,38,328,-3,1,382,382,382,10.151698679,11.766741651,-1.615042972,1.1151487185,11.497567822,12.612716541
050,3,6,47,187,Tennessee,Williamson County,183182,183182,184080,188560,898,4480,507,2019,210,848,297,1171,71,243,520,3032,591,3275,10,34,1153,1153,1153,10.836195792,4.5513095749,6.2848862173,1.3042078145,16.273078574,17.577286389
050,3,6,47,189,Tennessee,Wilson County,113993,113993,114559,116617,566,2058,325,1299,205,841,120,458,20,77,418,1512,438,1589,8,11,1232,1232,1232,11.238190816,7.2758417829,3.9623490328,0.6661591169,13.080942658,13.747101775
040,3,7,48,000,Texas,Texas,25145561,25145561,25253466,25674681,107905,421215,97517,396133,39836,165335,57681,230798,19258,74383,30169,115146,49427,189529,797,888,581139,581090,581193,15.556544792,6.4928731846,9.0636716078,2.9210958726,4.5219002372,7.4429961098
050,3,7,48,001,Texas,Anderson County,58458,58458,58411,58308,-47,-103,145,611,140,647,5,-36,2,17,-53,-83,-51,-66,-1,-1,14217,14191,14186,10.469589356,11.086455504,-0.616866149,0.2912979035,-1.422219176,-1.130921272
050,3,7,48,003,Texas,Andrews County,14786,14786,14841,15445,55,604,59,258,18,101,41,157,9,33,6,408,15,441,-1,6,82,82,82,17.037575117,6.6697483986,10.367826719,2.1792247243,26.943142046,29.12236677
050,3,7,48,005,Texas,Angelina County,86771,86771,86986,87669,215,683,320,1287,193,863,127,424,40,127,50,139,90,266,-2,-7,2953,2953,2953,14.737625605,9.8823394692,4.8552861355,1.4542956113,1.5917093699,3.0460049812
050,3,7,48,007,Texas,Aransas County,23158,23156,23151,23374,-5,223,63,266,81,327,-18,-61,6,24,10,259,16,283,-3,1,459,459,459,11.43471252,14.056958624,-2.622246104,1.0317033853,11.133799033,12.165502418
050,3,7,48,009,Texas,Archer County,9054,9054,9070,8842,16,-228,21,92,8,58,13,34,1,16,3,-282,4,-266,-1,4,56,56,56,10.272443055,6.4761054042,3.7963376507,1.7865118356,-31.4872711,-29.70075927
050,3,7,48,011,Texas,Armstrong County,1901,1901,1901,1928,0,27,6,22,3,25,3,-3,0,0,-4,30,-4,30,1,0,54,54,54,11.491250979,13.058239749,-1.56698877,0,15.669887699,15.669887699
050,3,7,48,013,Texas,Atascosa County,44911,44911,45004,45579,93,575,162,654,93,382,69,272,6,21,19,281,25,302,-1,1,384,384,384,14.439795547,8.4342536679,6.0055418787,0.4636631598,6.2042546615,6.6679178212
050,3,7,48,015,Texas,Austin County,28417,28424,28441,28665,17,224,92,372,78,273,14,99,13,55,-9,70,4,125,-1,0,212,212,212,13.02840332,9.5611669527,3.4672363675,1.9262424264,2.4515812699,4.3778236963
050,3,7,48,017,Texas,Bailey County,7165,7165,7191,7247,26,56,40,168,8,47,32,121,4,11,-11,-76,-7,-65,1,0,106,106,106,23.271921319,6.5105970356,16.761324283,1.523756753,-10.52777393,-9.004017177
050,3,7,48,019,Texas,Bandera County,20485,20485,20554,20538,69,-16,40,153,43,178,-3,-25,2,7,69,4,71,11,1,-2,320,320,320,7.4467049547,8.6634868101,-1.216781855,0.3406989195,0.1946850969,0.5353840164
050,3,7,48,021,Texas,Bastrop County,74171,74169,74401,75115,232,714,219,887,122,580,97,307,7,20,125,386,132,406,3,1,2337,2337,2337,11.864950908,7.7583669975,4.1065839108,0.2675298965,5.1633270018,5.4308568983
050,3,7,48,023,Texas,Baylor County,3726,3726,3730,3741,4,11,10,43,6,51,4,-8,0,0,0,20,0,20,0,-1,65,65,65,11.511176549,13.652790791,-2.141614242,0,5.3540356043,5.3540356043
050,3,7,48,025,Texas,Bee County,31861,31861,31873,32095,12,222,83,332,46,215,37,117,2,4,-25,101,-23,105,-2,0,7499,7499,7499,10.380190095,6.7221110555,3.6580790395,0.1250625313,3.1578289145,3.2828914457
050,3,7,48,027,Texas,Bell County,310235,310235,312859,315196,2624,2337,1500,6055,464,1817,1036,4238,473,610,1080,-2538,1553,-1928,35,27,8079,8079,8079,19.281750802,5.7861174579,13.495633344,1.9425050354,-8.082094721,-6.139589686
050,3,7,48,029,Texas,Bexar County,1714773,1714777,1723561,1756153,8784,32592,6631,26726,2762,11060,3869,15666,1101,3504,3715,13285,4816,16789,99,137,42001,42005,42002,15.361032545,6.3568442694,9.0041882752,2.0139586184,7.6356850017,9.6496436201
050,3,7,48,031,Texas,Blanco County,10497,10497,10525,10600,28,75,20,84,25,110,-5,-26,9,37,23,64,32,101,1,0,106,106,106,7.9526627219,10.414201183,-2.461538462,3.5029585799,6.0591715976,9.5621301775
050,3,7,48,033,Texas,Borden County,641,641,646,626,5,-20,2,9,1,7,1,2,0,0,4,-22,4,-22,0,0,0,0,0,14.150943396,11.006289308,3.1446540881,0,-34.59119497,-34.59119497
050,3,7,48,035,Texas,Bosque County,18212,18212,18262,18306,50,44,40,184,60,233,-20,-49,4,22,66,72,70,94,0,-1,329,329,329,10.063443448,12.743382192,-2.679938744,1.2032378035,3.9378691752,5.1411069788
050,3,7,48,037,Texas,Bowie County,92565,92565,92684,92793,119,109,290,1160,237,951,53,209,18,85,49,-182,67,-97,-1,-3,6206,6206,6206,12.508289438,10.254640737,2.2536487004,0.9165556915,-1.962507481,-1.045951789
050,3,7,48,039,Texas,Brazoria County,313166,313166,314635,319973,1469,5338,1219,4946,487,1958,732,2988,137,416,594,1931,731,2347,6,3,10559,10559,10558,15.587575322,6.1707384716,9.4168368505,1.3110455588,6.0856465724,7.3966921312
050,3,7,48,041,Texas,Brazos County,194851,194851,195655,197632,804,1977,672,2682,190,879,482,1803,231,847,86,-674,317,173,5,1,13512,13512,13512,13.638894751,4.4700180784,9.1688766728,4.3072870448,-3.427522395,0.8797646502
050,3,7,48,043,Texas,Brewster County,9232,9232,9287,9386,55,99,26,113,5,66,21,47,1,5,33,47,34,52,0,0,75,75,75,12.10303647,7.0690301505,5.0340063193,0.5355325872,5.0340063193,5.5695389064
050,3,7,48,045,Texas,Briscoe County,1637,1637,1630,1651,-7,21,6,27,2,11,4,16,0,0,-11,5,-11,5,0,0,0,0,0,16.45839683,6.7052727827,9.7531240475,0,3.0478512649,3.0478512649
050,3,7,48,047,Texas,Brooks County,7223,7223,7210,7222,-13,12,34,147,7,80,27,67,3,16,-42,-73,-39,-57,-1,2,67,67,67,20.371396896,11.086474501,9.2849223947,2.2172949002,-10.11640798,-7.899113082
050,3,7,48,049,Texas,Brown County,38106,38106,38136,38186,30,50,114,460,112,435,2,25,10,29,19,-1,29,28,-1,-3,1668,1668,1668,12.054191452,11.399072351,0.6551191007,0.7599381568,-0.026204764,0.7337333927
050,3,7,48,051,Texas,Burleson County,17187,17187,17212,17251,25,39,45,191,46,187,-1,4,7,18,20,19,27,37,-1,-2,163,163,163,11.084351333,10.852218321,0.2321330122,1.044598555,1.102631808,2.147230363
050,3,7,48,053,Texas,Burnet County,42750,42750,42799,43117,49,318,117,477,104,401,13,76,8,37,30,206,38,243,-2,-1,1059,1059,1059,11.103868895,9.3346990083,1.7691698869,0.8613063923,4.7953815355,5.6566879277
050,3,7,48,055,Texas,Caldwell County,38066,38066,38126,38442,60,316,120,487,73,291,47,196,10,47,4,73,14,120,-1,0,3376,3376,3376,12.720718838,7.6010866158,5.1196322223,1.2276669105,1.9068017971,3.1344687076
050,3,7,48,057,Texas,Calhoun County,21381,21381,21357,21442,-24,85,69,284,46,210,23,74,14,49,-62,-38,-48,11,1,0,249,249,249,13.271338115,9.8133133952,3.4580247202,2.2897731255,-1.775742424,0.5140307017
050,3,7,48,059,Texas,Callahan County,13544,13544,13532,13515,-12,-17,36,141,50,175,-14,-34,1,3,1,15,2,18,0,-1,75,75,75,10.426294968,12.940437017,-2.514142049,0.2218360631,1.1091803157,1.3310163789
050,3,7,48,061,Texas,Cameron County,406220,406220,407928,414123,1708,6195,1897,7924,597,2296,1300,5628,260,1192,151,-613,411,579,-3,-12,3730,3730,3730,19.278609235,5.5860281175,13.692581117,2.9000633781,-1.491391653,1.4086717247
050,3,7,48,063,Texas,Camp County,12401,12401,12412,12407,11,-5,38,159,24,133,14,26,9,30,-12,-60,-3,-30,0,-1,67,67,67,12.812764414,10.717595391,2.0951690237,2.4175027197,-4.835005439,-2.41750272
050,3,7,48,065,Texas,Carson County,6182,6182,6172,6259,-10,87,14,48,6,81,8,-33,0,2,-18,117,-18,119,0,1,71,71,71,7.7226289116,13.031936288,-5.309307377,0.3217762046,18.823907972,19.145684177
050,3,7,48,067,Texas,Cass County,30464,30464,30475,30256,11,-219,76,333,109,415,-33,-82,1,17,44,-155,45,-138,-1,1,354,354,354,10.966392781,13.666825839,-2.700433057,0.5598458777,-5.10447712,-4.544631243
050,3,7,48,069,Texas,Castro County,8062,8062,8127,8116,65,-11,37,154,3,59,34,95,11,42,20,-150,31,-108,0,2,64,64,64,18.962014406,7.2646678569,11.697346549,5.1714584744,-18.46949455,-13.29803608
050,3,7,48,071,Texas,Chambers County,35096,35096,35315,35552,219,237,119,499,62,216,57,283,5,23,152,-68,157,-45,5,-1,229,229,229,14.082718332,6.0959261716,7.98679216,0.6491032497,-1.919087869,-1.269984619
050,3,7,48,073,Texas,Cherokee County,50845,50845,50905,51140,60,235,186,784,120,498,66,286,15,56,-19,-104,-4,-48,-2,-3,2851,2851,2851,15.365770003,9.7603998236,5.6053701798,1.0975550002,-2.038316429,-0.940761429
050,3,7,48,075,Texas,Childress County,7041,7041,7059,6984,18,-75,21,87,11,81,10,6,0,1,9,-82,9,-81,-1,0,1418,1418,1418,12.390514847,11.535996582,0.8545182653,0.1424197109,-11.67841629,-11.53599658
050,3,7,48,077,Texas,Clay County,10752,10752,10746,10721,-6,-25,28,117,21,122,7,-5,1,0,-13,-20,-12,-20,-1,0,70,70,70,10.900451856,11.366283132,-0.465831276,0,-1.863325104,-1.863325104
050,3,7,48,079,Texas,Cochran County,3127,3127,3144,3109,17,-35,14,65,2,21,12,44,2,22,3,-102,5,-80,0,1,78,78,78,20.79002079,6.7167759475,14.073244842,7.0366224212,-32.62434032,-25.5877179
050,3,7,48,081,Texas,Coke County,3320,3320,3325,3305,5,-20,8,35,9,62,-1,-27,0,4,7,2,7,6,-1,1,35,35,35,10.558069382,18.702865762,-8.14479638,1.2066365008,0.6033182504,1.8099547511
050,3,7,48,083,Texas,Coleman County,8895,8895,8895,8763,0,-132,18,94,30,118,-12,-24,0,3,12,-112,12,-109,0,1,40,40,40,10.646732359,13.365047004,-2.718314645,0.3397893306,-12.68546834,-12.34567901
050,3,7,48,085,Texas,Collin County,782341,782341,788511,812226,6170,23715,2638,10433,758,3056,1880,7377,628,2790,3566,13393,4194,16183,96,155,3914,3914,3914,13.03524564,3.8182412226,9.2170044173,3.4858943099,16.733542112,20.219436422
050,3,7,48,087,Texas,Collingsworth County,3057,3057,3057,3092,0,35,10,46,6,34,4,12,0,4,-4,19,-4,23,0,0,52,52,52,14.961782404,11.058708733,3.9030736705,1.3010245568,6.179866645,7.4808912018
050,3,7,48,089,Texas,Colorado County,20874,20874,20893,20816,19,-77,64,277,63,252,1,25,13,42,6,-144,19,-102,-1,0,328,328,328,13.282504975,12.083722937,1.1987820374,2.0139538229,-6.904984536,-4.891030713
050,3,7,48,091,Texas,Comal County,108472,108472,109428,111963,956,2535,310,1264,200,854,110,410,37,127,798,1986,835,2113,11,12,1060,1060,1060,11.418711691,7.7148574242,3.7038542669,1.1472914436,17.941108717,19.088400161
050,3,7,48,093,Texas,Comanche County,13974,13974,13980,13891,6,-89,41,176,54,179,-13,-3,8,46,13,-133,21,-87,-2,1,161,161,161,12.629615012,12.844892541,-0.215277529,3.3009221054,-9.543970435,-6.24304833
050,3,7,48,095,Texas,Concho County,4087,4087,4085,4081,-2,-4,8,31,2,35,6,-4,0,0,-7,0,-7,0,-1,0,1588,1588,1588,7.5924565271,8.572128337,-0.97967181,0,0,0
050,3,7,48,097,Texas,Cooke County,38437,38437,38438,38396,1,-42,127,510,109,408,18,102,19,75,-35,-219,-16,-144,-1,0,686,686,686,13.275372882,10.620298305,2.6550745764,1.9522607179,-5.700601296,-3.748340578
050,3,7,48,099,Texas,Coryell County,75388,75402,75683,76508,281,825,246,978,88,383,158,595,197,128,-76,103,121,231,2,-1,11444,11474,11563,12.852271159,5.033149135,7.8191220243,1.6820968388,1.3535623,3.0356591388
050,3,7,48,101,Texas,Cottle County,1505,1505,1502,1499,-3,-3,2,12,2,14,0,-2,0,0,-3,1,-3,1,0,-2,0,0,0,7.9973342219,9.3302232589,-1.332889037,0,0.6664445185,0.6664445185
050,3,7,48,103,Texas,Crane County,4375,4375,4379,4383,4,4,16,69,3,30,13,39,0,1,-9,-36,-9,-35,0,0,86,86,86,15.749828806,6.8477516549,8.9020771513,0.2282583885,-8.217301986,-7.989043597
050,3,7,48,105,Texas,Crockett County,3719,3719,3718,3722,-1,4,14,61,3,24,11,37,4,12,-16,-46,-12,-34,0,1,49,49,49,16.397849462,6.4516129032,9.9462365591,3.2258064516,-12.3655914,-9.139784946
050,3,7,48,107,Texas,Crosby County,6059,6059,6061,6092,2,31,27,110,11,77,16,33,0,1,-14,-2,-14,-1,0,-1,62,62,62,18.102526125,12.671768288,5.4307578376,0.1645684193,-0.329136839,-0.164568419
050,3,7,48,109,Texas,Culberson County,2398,2398,2399,2383,1,-16,5,26,0,11,5,15,0,1,-4,-32,-4,-31,0,0,12,12,12,10.874111251,4.6005855291,6.2735257215,0.4182350481,-13.38352154,-12.96528649
050,3,7,48,111,Texas,Dallam County,6703,6703,6747,6866,44,119,30,128,1,44,29,84,3,14,12,21,15,35,0,0,39,39,39,18.805553515,6.4644090208,12.341144494,2.0568574157,3.0852861236,5.1421435393
050,3,7,48,113,Texas,Dallas County,2368139,2368139,2375207,2416014,7068,40807,10282,41569,3493,14149,6789,27420,2854,12349,-2647,1136,207,13485,72,-98,30398,30398,30398,17.352153032,5.9062188949,11.445934137,5.1548446628,0.4742006265,5.6290452893
050,3,7,48,115,Texas,Dawson County,13833,13833,13862,13751,29,-111,49,208,21,139,28,69,4,12,-2,-195,2,-183,-1,3,2146,2146,2146,15.065367762,10.067721725,4.9976460363,0.8691558324,-14.12378228,-13.25462644
050,3,7,48,117,Texas,Deaf Smith County,19372,19372,19477,19595,105,118,97,392,26,187,71,205,25,83,9,-172,34,-89,0,2,371,371,371,20.065520066,9.5720720721,10.493447993,4.2485667486,-8.804258804,-4.555692056
050,3,7,48,119,Texas,Delta County,5231,5231,5256,5212,25,-44,13,60,7,62,6,-2,3,8,16,-51,19,-43,0,1,69,69,69,11.463507833,11.845624761,-0.382116928,1.5284677111,-9.743981658,-8.215513947
050,3,7,48,121,Texas,Denton County,662614,662614,667138,686406,4524,19268,2315,9121,621,2724,1694,6397,460,1792,2312,10962,2772,12754,58,117,10344,10344,10344,13.477212414,4.0249892135,9.4522232007,2.6478636823,16.197478619,18.845342301
050,3,7,48,123,Texas,DeWitt County,20097,20097,20096,20255,-1,159,58,250,49,221,9,29,4,15,-13,116,-9,131,-1,-1,1790,1790,1790,12.391266635,10.953879706,1.4373869297,0.7434759981,5.7495477188,6.4930237169
050,3,7,48,125,Texas,Dickens County,2444,2444,2450,2402,6,-48,6,26,3,26,3,0,0,0,4,-48,4,-48,-1,0,315,315,315,10.717230008,10.717230008,0,0,-19.7856554,-19.7856554
050,3,7,48,127,Texas,Dimmit County,9996,9996,10042,10118,46,76,34,145,12,84,22,61,5,19,19,-2,24,17,0,-2,104,104,104,14.384920635,8.3333333333,6.0515873016,1.8849206349,-0.198412698,1.6865079365
050,3,7,48,129,Texas,Donley County,3677,3677,3682,3651,5,-31,6,33,5,48,1,-15,0,1,4,-17,4,-16,0,0,240,240,240,9.0004091095,13.091504159,-4.09109505,0.27273967,-4.63657439,-4.36383472
050,3,7,48,131,Texas,Duval County,11782,11782,11738,11669,-44,-69,43,178,28,145,15,33,2,3,-61,-104,-59,-101,0,-1,578,578,578,15.209125475,12.389456146,2.8196693297,0.2563335754,-8.886230615,-8.629897039
050,3,7,48,133,Texas,Eastland County,18583,18583,18601,18633,18,32,57,230,72,258,-15,-28,9,30,26,32,35,62,-2,-2,885,885,885,12.354299833,13.858301552,-1.504001719,1.6114304131,1.7188591073,3.3302895203
050,3,7,48,135,Texas,Ector County,137130,137130,137161,140111,31,2950,663,2677,286,1154,377,1523,31,76,-386,1335,-355,1411,9,16,2175,2175,2175,19.309558845,8.3239562596,10.985602585,0.5481981592,9.6295334545,10.177731614
050,3,7,48,137,Texas,Edwards County,2002,2002,1992,1966,-10,-26,4,16,2,13,2,3,0,3,-12,-32,-12,-29,0,0,5,5,5,8.0848913593,6.5689742294,1.5159171299,1.5159171299,-16.16978272,-14.65386559
050,3,7,48,139,Texas,Ellis County,149610,149610,150459,152753,849,2294,532,2127,234,1014,298,1113,43,172,497,1010,540,1182,11,-1,1610,1610,1610,14.029787739,6.6883896416,7.3413980977,1.134519742,6.6620054615,7.7965252035
050,3,7,48,141,Texas,El Paso County,800647,800647,803995,820790,3348,16795,3408,13862,1146,4572,2262,9290,591,2116,487,5339,1078,7455,8,50,15792,15792,15795,17.063180667,5.6278215272,11.43535914,2.6046523078,6.5719464421,9.17659875
050,3,7,48,143,Texas,Erath County,37890,37890,37950,38266,60,316,129,496,81,326,48,170,17,75,-4,74,13,149,-1,-3,1888,1888,1888,13.015639761,8.5546341975,4.4610055631,1.9680906896,1.9418494804,3.90994017
050,3,7,48,145,Texas,Falls County,17866,17866,17881,17944,15,63,54,212,34,175,20,37,0,6,-3,20,-3,26,-2,0,2068,2068,2068,11.835310537,9.769713887,2.0655966504,0.334961619,1.1165387299,1.4515003489
050,3,7,48,147,Texas,Fannin County,33915,33915,33926,33958,11,32,94,375,113,444,-19,-69,11,45,21,60,32,105,-2,-4,3145,3145,3145,11.048258794,13.081138413,-2.032879618,1.3257910553,1.7677214071,3.0935124624
050,3,7,48,149,Texas,Fayette County,24554,24554,24537,24732,-17,195,58,241,83,297,-25,-56,3,11,8,239,11,250,-3,1,455,455,455,9.7830278674,12.056262559,-2.273234691,0.4465282429,9.7018409142,10.148369157
050,3,7,48,151,Texas,Fisher County,3974,3974,3954,3914,-20,-40,6,35,7,65,-1,-30,2,4,-20,-14,-18,-10,-1,0,22,22,22,8.896797153,16.522623284,-7.625826131,1.0167768175,-3.558718861,-2.541942044
050,3,7,48,153,Texas,Floyd County,6446,6446,6423,6394,-23,-29,25,101,6,69,19,32,0,2,-41,-64,-41,-62,-1,1,35,35,35,15.760318327,10.766950144,4.9933681829,0.3120855114,-9.986736366,-9.674650854
050,3,7,48,155,Texas,Foard County,1336,1336,1339,1341,3,2,2,11,1,14,1,-3,0,0,2,5,2,5,0,0,30,30,30,8.2089552239,10.447761194,-2.23880597,0,3.7313432836,3.7313432836
050,3,7,48,157,Texas,Fort Bend County,585375,585377,590871,606953,5494,16082,1970,7952,612,2269,1358,5683,526,2071,3506,8232,4032,10303,104,96,5936,5936,5936,13.277409703,3.7885365463,9.4888731567,3.4579370592,13.744924129,17.202861188
050,3,7,48,159,Texas,Franklin County,10605,10605,10612,10551,7,-61,26,111,26,137,0,-26,13,49,-5,-83,8,-34,-1,-1,114,114,114,10.490006143,12.947124699,-2.457118556,4.6307234324,-7.843878467,-3.213155035
050,3,7,48,161,Texas,Freestone County,19816,19816,19828,19684,12,-144,53,207,45,185,8,22,8,39,-3,-208,5,-169,-1,3,1581,1581,1581,10.47782952,9.364243774,1.1135857461,1.9740838226,-10.52844705,-8.554363231
050,3,7,48,163,Texas,Frio County,17217,17217,17216,17400,-1,184,57,247,21,134,36,113,2,9,-39,61,-37,70,0,1,3271,3271,3272,14.270857407,7.7420845852,6.5287728218,0.5199907557,3.5243817888,4.0443725445
050,3,7,48,165,Texas,Gaines County,17526,17526,17621,18003,95,382,94,373,9,117,85,256,11,50,-1,75,10,125,0,1,87,87,87,20.940938693,6.5686054345,14.372333258,2.8070963395,4.2106445093,7.0177408489
050,3,7,48,167,Texas,Galveston County,291309,291309,292704,295747,1395,3043,1034,4137,567,2299,467,1838,158,462,751,746,909,1208,19,-3,4297,4297,4297,14.060643962,7.8137347035,6.2469092584,1.5702241988,2.5354702431,4.1056944418
050,3,7,48,169,Texas,Garza County,6461,6461,6457,6562,-4,105,20,82,5,45,15,37,0,0,-19,68,-19,68,0,0,2109,2109,2109,12.596973654,6.9129733466,5.6840003072,0,10.446270835,10.446270835
050,3,7,48,171,Texas,Gillespie County,24837,24841,24904,25114,63,210,61,258,79,347,-18,-89,8,44,75,255,83,299,-2,0,390,390,390,10.316286137,13.875004998,-3.558718861,1.759366628,10.196329321,11.955695949
